Directory,FileName,EmoClass,EmoInt,Statement,SpkrID,Gender
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-02-02-01-13.wav,F,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-01-01-01-13.wav,N,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-02-02-01-13.wav,H,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-01-01-02-13.wav,S,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-01-01-01-13.wav,H,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-01-02-02-13.wav,N,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-01-01-01-13.wav,S,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-01-02-01-13.wav,U,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-01-02-01-13.wav,N,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-02-02-02-13.wav,F,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-02-02-02-13.wav,H,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-02-01-01-13.wav,F,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-01-01-02-13.wav,D,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-01-01-02-13.wav,U,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-01-02-02-13.wav,A,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-02-01-02-13.wav,N,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-01-02-02-13.wav,S,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-02-02-02-13.wav,N,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-02-02-02-13.wav,U,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-01-01-01-13.wav,F,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-01-02-01-13.wav,S,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-02-01-01-13.wav,N,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-02-01-02-13.wav,A,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-02-01-01-13.wav,A,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-02-02-02-13.wav,D,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-02-01-02-13.wav,D,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-02-01-02-13.wav,S,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-02-01-01-13.wav,U,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-01-01-02-13.wav,H,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-01-01-01-13.wav,D,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-01-01-01-13.wav,U,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-01-01-01-02-13.wav,N,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-02-01-01-13.wav,S,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-01-01-01-01-13.wav,N,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-01-01-01-01-14.wav,N,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-01-02-02-14.wav,N,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-01-02-01-14.wav,H,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-01-01-01-14.wav,F,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-02-02-02-14.wav,U,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-01-01-02-02-14.wav,N,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-01-02-02-14.wav,H,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-01-01-02-01-14.wav,N,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-01-02-02-14.wav,U,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-02-02-01-14.wav,U,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-02-01-01-14.wav,N,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-02-01-02-14.wav,D,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-02-02-02-14.wav,D,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-01-01-02-14.wav,F,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-02-01-01-14.wav,F,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-02-01-01-14.wav,U,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-02-02-01-14.wav,A,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-01-01-01-14.wav,D,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-02-01-02-14.wav,F,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-01-02-01-14.wav,D,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-02-02-01-14.wav,N,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-01-02-01-14.wav,F,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-02-02-01-14.wav,D,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-01-02-01-14.wav,N,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-02-01-01-14.wav,S,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-02-02-01-14.wav,F,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-02-01-01-14.wav,H,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-01-01-01-14.wav,A,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-01-02-01-14.wav,S,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-02-02-01-14.wav,H,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-01-01-02-14.wav,D,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-01-02-01-14.wav,U,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-02-01-02-14.wav,U,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-01-01-02-14.wav,S,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-01-02-02-14.wav,S,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-01-01-02-14.wav,A,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-01-01-02-14.wav,N,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-01-02-01-14.wav,A,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-01-02-02-14.wav,F,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-01-01-01-14.wav,N,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-06-02-02-02-14.wav,F,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-01-01-01-14.wav,H,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-01-02-02-14.wav,A,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-02-01-01-14.wav,A,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-01-01-01-14.wav,S,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-01-01-01-14.wav,U,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-02-01-01-14.wav,D,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-02-02-01-14.wav,S,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-02-02-02-14.wav,H,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-01-01-02-14.wav,H,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-08-01-01-02-14.wav,U,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-03-02-01-02-14.wav,H,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-02-01-02-14.wav,S,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-02-01-02-14.wav,N,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-04-02-02-02-14.wav,S,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-07-01-02-02-14.wav,D,normal,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-01-01-01-02-14.wav,N,normal,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-02-02-02-14.wav,A,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-05-02-01-02-14.wav,A,strong,1,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_14,03-01-02-02-02-02-14.wav,N,strong,2,14,Female
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-01-01-01-15.wav,N,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-01-02-01-15.wav,F,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-02-01-01-15.wav,N,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-01-01-01-15.wav,H,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-02-01-01-15.wav,D,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-02-02-02-15.wav,D,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-02-01-02-15.wav,H,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-01-01-02-01-15.wav,N,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-01-02-01-15.wav,A,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-02-01-02-15.wav,U,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-02-01-02-15.wav,S,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-01-01-01-15.wav,D,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-02-02-01-15.wav,F,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-02-02-01-15.wav,U,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-02-02-01-15.wav,S,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-01-02-02-15.wav,F,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-02-02-02-15.wav,U,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-02-02-02-15.wav,A,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-01-02-02-15.wav,N,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-01-01-02-15.wav,H,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-01-01-02-02-15.wav,N,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-01-02-01-15.wav,U,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-02-01-01-15.wav,A,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-01-02-02-15.wav,H,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-01-01-01-15.wav,S,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-01-02-01-15.wav,S,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-02-01-01-15.wav,H,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-01-02-02-15.wav,D,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-02-02-02-15.wav,S,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-01-01-02-15.wav,D,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-02-01-01-15.wav,S,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-02-01-01-15.wav,U,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-01-02-02-15.wav,U,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-01-02-02-15.wav,A,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-02-02-02-15.wav,H,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-02-02-02-15.wav,N,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-02-01-02-15.wav,A,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-01-01-01-15.wav,A,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-01-01-02-15.wav,N,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-02-01-01-15.wav,F,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-02-02-01-15.wav,N,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-01-01-01-15.wav,U,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-02-02-01-15.wav,H,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-03-01-02-01-15.wav,H,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-01-01-01-02-15.wav,N,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-01-01-02-15.wav,F,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-01-01-02-15.wav,S,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-01-01-01-15.wav,F,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-01-02-01-15.wav,N,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-01-02-01-15.wav,D,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-04-01-02-02-15.wav,S,normal,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-01-01-01-01-15.wav,N,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-01-01-02-15.wav,A,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-02-02-01-15.wav,D,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-02-01-02-15.wav,F,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-07-02-01-02-15.wav,D,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-06-02-02-02-15.wav,F,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-02-02-01-02-15.wav,N,strong,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-08-01-01-02-15.wav,U,normal,1,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_15,03-01-05-02-02-01-15.wav,A,strong,2,15,Male
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-02-01-02-16.wav,N,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-02-01-02-16.wav,H,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-01-02-02-16.wav,H,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-01-02-02-16.wav,A,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-01-02-02-16.wav,S,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-01-01-01-16.wav,F,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-01-01-02-16.wav,U,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-02-02-02-16.wav,H,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-01-02-01-16.wav,N,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-02-01-01-16.wav,F,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-01-02-01-16.wav,H,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-02-02-01-16.wav,A,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-01-01-01-16.wav,N,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-02-01-02-16.wav,A,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-02-02-02-16.wav,F,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-01-02-02-16.wav,F,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-02-01-02-16.wav,D,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-01-01-02-01-16.wav,N,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-01-01-02-16.wav,A,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-02-02-01-16.wav,S,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-01-01-02-16.wav,D,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-02-02-01-16.wav,U,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-01-02-01-16.wav,S,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-02-02-02-16.wav,D,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-01-02-01-16.wav,A,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-02-01-02-16.wav,U,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-01-01-02-16.wav,S,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-01-01-01-16.wav,D,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-01-01-01-16.wav,S,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-01-01-01-01-16.wav,N,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-02-02-02-16.wav,S,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-01-02-01-16.wav,D,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-02-01-01-16.wav,H,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-02-02-01-16.wav,F,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-02-01-01-16.wav,N,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-01-01-01-16.wav,A,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-01-02-02-16.wav,N,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-01-01-01-16.wav,U,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-01-02-01-16.wav,U,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-02-02-02-16.wav,N,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-02-01-01-16.wav,A,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-02-01-01-16.wav,U,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-01-01-02-16.wav,N,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-01-01-02-02-16.wav,N,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-02-01-01-16.wav,S,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-04-02-01-02-16.wav,S,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-01-01-02-16.wav,H,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-02-01-01-16.wav,D,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-01-02-02-16.wav,U,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-01-01-02-16.wav,F,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-02-02-01-16.wav,H,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-01-01-01-02-16.wav,N,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-02-02-01-16.wav,D,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-07-01-02-02-16.wav,D,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-01-02-01-16.wav,F,normal,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-02-02-02-01-16.wav,N,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-06-02-01-02-16.wav,F,strong,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-03-01-01-01-16.wav,H,normal,1,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-08-02-02-02-16.wav,U,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_16,03-01-05-02-02-02-16.wav,A,strong,2,16,Female
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-01-01-01-17.wav,F,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-02-01-01-17.wav,D,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-02-01-02-17.wav,S,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-02-01-01-17.wav,A,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-01-01-02-17.wav,U,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-01-02-02-17.wav,D,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-02-02-01-17.wav,A,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-02-02-01-17.wav,D,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-02-02-01-17.wav,S,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-01-01-01-17.wav,D,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-01-02-01-17.wav,H,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-01-02-02-17.wav,H,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-01-01-02-17.wav,F,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-01-01-01-17.wav,H,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-01-01-02-17.wav,S,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-01-01-02-01-17.wav,N,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-02-01-01-17.wav,H,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-01-02-02-17.wav,F,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-01-01-02-17.wav,A,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-02-02-02-17.wav,N,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-02-02-01-17.wav,H,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-01-02-02-17.wav,S,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-01-01-01-17.wav,A,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-01-01-02-17.wav,H,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-02-01-02-17.wav,D,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-01-02-01-17.wav,F,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-02-02-02-17.wav,F,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-02-01-01-17.wav,F,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-02-02-02-17.wav,D,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-02-01-02-17.wav,F,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-01-02-02-17.wav,A,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-02-01-01-17.wav,N,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-02-01-02-17.wav,U,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-01-02-01-17.wav,A,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-01-02-02-17.wav,U,normal,2,17,Male
