FileName,EmoAct,EmoVal,EmoDom
MSP-PODCAST_0156_0043.wav,3.6,3.0,4.8
MSP-PODCAST_5967_0549.wav,5.0,2.8,5.2
MSP-PODCAST_2381_0282_0000.wav,4.6,3.4,4.0
MSP-PODCAST_5979_0944.wav,4.6,2.6,5.2
MSP-PODCAST_0253_1080.wav,5.6,3.4,5.4
MSP-PODCAST_1159_0010.wav,4.727273,2.909091,4.727273
MSP-PODCAST_0672_0367_0002.wav,3.8,2.4,4.2
MSP-PODCAST_0672_0145.wav,3.6,3.0,3.8
MSP-PODCAST_0115_0613.wav,5.2,3.6,4.6
MSP-PODCAST_6891_0177.wav,5.4,2.6,4.2
MSP-PODCAST_5903_1501.wav,3.2,2.8,4.2
MSP-PODCAST_0941_0169.wav,5.0,3.4,5.4
MSP-PODCAST_1645_0110_0023.wav,6.090909,2.363636,5.909091
MSP-PODCAST_1651_0060_0074.wav,5.0,3.8,4.6
MSP-PODCAST_1652_0120_0007.wav,4.6,4.2,4.6
MSP-PODCAST_1358_0477_0002.wav,5.6,3.6,5.2
MSP-PODCAST_0848_0045_0002.wav,4.8,3.2,4.4
MSP-PODCAST_1675_0074_0009.wav,5.8,3.0,5.2
MSP-PODCAST_0662_0191.wav,5.2,2.4,3.8
MSP-PODCAST_0847_0068_0005.wav,5.166667,4.666667,4.833333
MSP-PODCAST_0182_0588.wav,4.2,3.6,4.2
MSP-PODCAST_2396_0263.wav,5.0,1.0,5.0
MSP-PODCAST_4650_0022_0003.wav,4.8,2.8,4.6
MSP-PODCAST_1645_0076.wav,4.8,3.4,4.2
MSP-PODCAST_4590_0284.wav,4.8,2.6,5.2
MSP-PODCAST_0792_0093.wav,4.818182,3.454545,4.545455
MSP-PODCAST_2008_0102.wav,4.2,2.8,4.6
MSP-PODCAST_0399_0663.wav,5.222222,2.555556,4.888889
MSP-PODCAST_1212_0140_0001.wav,5.6,2.6,5.0
MSP-PODCAST_2946_0285.wav,3.8,4.4,4.8
MSP-PODCAST_2442_0003.wav,5.0,4.0,4.6
MSP-PODCAST_0419_0381.wav,4.4,2.6,5.2
MSP-PODCAST_1547_0005_0010.wav,4.0,3.2,5.0
MSP-PODCAST_0330_0276.wav,4.4,3.8,4.6
MSP-PODCAST_0269_0657.wav,4.5,3.5,4.166667
MSP-PODCAST_2454_0473.wav,4.6,4.2,5.8
MSP-PODCAST_5999_0314.wav,4.4,3.0,5.0
MSP-PODCAST_1662_0054_0017.wav,3.4,4.0,4.4
MSP-PODCAST_0807_0213.wav,5.333333,3.111111,5.444444
MSP-PODCAST_3046_0016.wav,3.8,4.2,3.8
MSP-PODCAST_2336_2210.wav,4.2,2.8,4.0
MSP-PODCAST_1353_0547.wav,3.8,5.0,4.2
MSP-PODCAST_0468_0261.wav,5.388889,2.555556,5.055556
MSP-PODCAST_0173_0416.wav,6.0,3.461538,5.384615
MSP-PODCAST_1121_0040.wav,5.1,3.0,5.0
MSP-PODCAST_0549_0194.wav,5.166667,3.5,5.0
MSP-PODCAST_0251_0848.wav,4.4,2.6,6.4
MSP-PODCAST_0227_0285.wav,5.8,3.6,5.4
MSP-PODCAST_3203_0984.wav,3.333333,3.166667,3.666667
MSP-PODCAST_2437_0161.wav,5.8,3.8,5.4
MSP-PODCAST_1754_0187.wav,4.6,4.4,5.6
MSP-PODCAST_0730_0233_0001.wav,4.2,3.0,4.8
MSP-PODCAST_1413_0007_0010.wav,4.4,3.6,5.4
MSP-PODCAST_0830_0118.wav,3.4,3.8,3.2
MSP-PODCAST_0645_0592.wav,4.2,2.6,5.6
MSP-PODCAST_0418_0056.wav,4.0,2.8,5.0
MSP-PODCAST_1703_0023.wav,4.2,4.2,4.6
MSP-PODCAST_2788_0699.wav,3.4,2.8,5.0
MSP-PODCAST_0418_0704.wav,5.6,2.533333,5.4
MSP-PODCAST_0418_0247_0001.wav,5.4,3.8,5.4
MSP-PODCAST_2422_0559.wav,5.666667,1.666667,6.5
MSP-PODCAST_5289_0418.wav,3.4,3.0,4.0
MSP-PODCAST_1358_0573.wav,4.4,3.4,4.4
MSP-PODCAST_1356_0150_0015.wav,4.2,2.6,4.2
MSP-PODCAST_0095_0021.wav,3.2,2.8,3.8
MSP-PODCAST_2398_0047.wav,4.0,2.0,5.0
MSP-PODCAST_2451_0211.wav,5.4,4.4,4.8
MSP-PODCAST_1353_0093_0094.wav,4.4,4.0,4.6
MSP-PODCAST_1651_0060_0024.wav,3.4,3.6,5.0
MSP-PODCAST_0622_0260.wav,3.8,3.4,4.4
MSP-PODCAST_2442_0033.wav,3.8,4.2,4.4
MSP-PODCAST_0198_0132.wav,4.4,3.0,5.2
MSP-PODCAST_0215_0610.wav,5.0,3.2,5.2
MSP-PODCAST_6633_0589.wav,4.6,3.0,5.0
MSP-PODCAST_0434_0416.wav,4.6,2.6,5.4
MSP-PODCAST_0101_0045.wav,2.2,2.6,2.2
MSP-PODCAST_0043_0424.wav,5.4,3.2,5.4
MSP-PODCAST_1700_0164.wav,4.0,4.0,4.6
MSP-PODCAST_5200_0218_0001.wav,5.2,2.8,5.4
MSP-PODCAST_2426_0104.wav,4.6,5.0,4.8
MSP-PODCAST_0422_0307_0003.wav,4.8,2.6,5.4
MSP-PODCAST_0422_0314_0007.wav,4.333333,3.333333,4.666667
MSP-PODCAST_0402_2326.wav,4.666667,4.166667,5.0
MSP-PODCAST_1543_0032_0003.wav,4.0,3.8,4.4
MSP-PODCAST_3539_0234.wav,4.2,3.0,4.6
MSP-PODCAST_6739_0326.wav,5.2,3.0,5.0
MSP-PODCAST_0835_0310_0002.wav,3.6,2.2,3.6
MSP-PODCAST_1655_0248_0003.wav,3.8,3.4,4.8
MSP-PODCAST_0422_0771.wav,4.8,3.2,4.6
MSP-PODCAST_1755_0462.wav,3.4,3.6,3.8
MSP-PODCAST_5971_1390.wav,4.8,3.6,5.4
MSP-PODCAST_1140_0105.wav,5.0,4.2,5.2
MSP-PODCAST_5661_0442.wav,4.6,3.0,4.4
MSP-PODCAST_6871_0045.wav,4.2,2.2,5.0
MSP-PODCAST_5976_1877.wav,5.8,1.8,6.0
MSP-PODCAST_0182_1263.wav,4.8,3.6,5.2
MSP-PODCAST_2395_0139.wav,5.0,1.5,6.0
MSP-PODCAST_0696_0144.wav,5.8,3.8,5.8
MSP-PODCAST_1671_0123_0008.wav,5.0,3.4,4.6
MSP-PODCAST_0380_0543_0002.wav,4.166667,2.5,4.5
MSP-PODCAST_0874_0160.wav,4.461538,2.923077,4.923077
MSP-PODCAST_0261_0250.wav,4.833333,3.666667,4.833333
MSP-PODCAST_2918_0313.wav,4.8,3.0,4.6
MSP-PODCAST_1752_0114.wav,2.833333,3.666667,3.333333
MSP-PODCAST_5205_0737.wav,5.4,2.6,5.0
MSP-PODCAST_2435_0384.wav,3.8,4.6,4.6
MSP-PODCAST_1704_0132.wav,4.4,4.4,4.8
MSP-PODCAST_1413_0009_0006.wav,5.4,4.2,5.6
MSP-PODCAST_0194_0302.wav,3.4,2.6,4.0
MSP-PODCAST_0649_0136.wav,5.181818,2.909091,5.727273
MSP-PODCAST_1768_0008.wav,4.833333,4.5,4.833333
MSP-PODCAST_3112_0233.wav,4.0,2.6,3.8
MSP-PODCAST_0668_0832.wav,4.4,2.8,5.2
MSP-PODCAST_6017_0664.wav,4.8,2.8,5.0
MSP-PODCAST_2053_1580.wav,5.2,4.6,5.0
MSP-PODCAST_0847_0238_0001.wav,4.6,3.8,5.0
MSP-PODCAST_0847_0090_0007.wav,5.4,3.6,5.8
MSP-PODCAST_5568_0603.wav,3.6,2.6,4.6
MSP-PODCAST_3559_0245_0004.wav,4.4,2.8,4.2
MSP-PODCAST_3101_0184.wav,3.4,2.0,4.4
MSP-PODCAST_1760_0073.wav,4.6,3.0,5.4
MSP-PODCAST_1421_0210.wav,4.2,3.8,4.2
MSP-PODCAST_0791_0197.wav,5.2,3.2,5.0
MSP-PODCAST_2347_1212_0002.wav,4.4,2.6,5.0
MSP-PODCAST_1356_0163_0023.wav,4.2,3.8,4.0
MSP-PODCAST_2324_0600.wav,4.0,1.0,6.0
MSP-PODCAST_1421_0199_0015.wav,5.166667,3.0,5.166667
MSP-PODCAST_3799_0020_0006.wav,4.2,2.6,4.6
MSP-PODCAST_1755_0475.wav,5.0,4.6,5.4
MSP-PODCAST_0526_0085.wav,5.666667,2.833333,5.666667
MSP-PODCAST_1600_0142_0004.wav,4.8,4.0,4.4
MSP-PODCAST_5474_1123.wav,5.8,2.2,5.8
MSP-PODCAST_6325_0101.wav,4.4,2.6,4.6
MSP-PODCAST_0307_0091.wav,4.75,2.5625,4.75
MSP-PODCAST_4796_1246.wav,4.6,3.4,4.8
MSP-PODCAST_0241_0133.wav,4.0,4.2,5.2
MSP-PODCAST_1496_0909_0004.wav,4.4,3.6,5.2
MSP-PODCAST_0094_0030.wav,3.8,3.8,4.8
MSP-PODCAST_0418_0051_0001.wav,4.6,3.2,4.6
MSP-PODCAST_0231_0157.wav,4.0,3.8,4.0
MSP-PODCAST_0087_0152.wav,4.0,4.0,4.2
MSP-PODCAST_0227_0378.wav,4.2,2.0,4.2
MSP-PODCAST_3698_0313.wav,5.4,3.8,5.0
MSP-PODCAST_5764_0227.wav,4.8,3.2,5.0
MSP-PODCAST_0827_0017_0004.wav,4.0,2.6,3.8
MSP-PODCAST_0861_0047_0006.wav,3.4,3.4,4.4
MSP-PODCAST_3467_0105.wav,4.6,3.6,4.0
MSP-PODCAST_0660_0189.wav,6.1,2.7,4.9
MSP-PODCAST_1545_0001_0123.wav,4.6,5.4,5.2
MSP-PODCAST_0830_0253_0001.wav,4.8,3.6,4.8
MSP-PODCAST_5969_2247.wav,2.4,1.8,4.8
MSP-PODCAST_6078_0027.wav,4.6,2.6,4.2
MSP-PODCAST_3000_0159.wav,5.0,3.8,4.0
MSP-PODCAST_2233_0336.wav,4.0,3.6,4.0
MSP-PODCAST_0417_0651.wav,4.4,3.2,4.6
MSP-PODCAST_0418_0045.wav,5.8,3.0,5.4
MSP-PODCAST_2680_0221.wav,3.8,3.6,4.6
MSP-PODCAST_0380_0223.wav,5.2,4.6,5.0
MSP-PODCAST_0855_0016_0002.wav,3.8,3.2,3.4
MSP-PODCAST_2947_0029.wav,5.2,4.0,5.4
MSP-PODCAST_1662_0121_0003.wav,3.8,3.2,4.6
MSP-PODCAST_1908_0527.wav,3.6,4.2,4.4
MSP-PODCAST_2935_0275.wav,3.8,4.6,4.0
MSP-PODCAST_0653_0257.wav,3.8,2.4,4.6
MSP-PODCAST_0645_0248.wav,5.8,2.4,5.0
MSP-PODCAST_2271_0536.wav,5.4,4.2,4.4
MSP-PODCAST_1963_0069.wav,4.2,3.8,4.8
MSP-PODCAST_2366_0227.wav,4.6,3.2,4.4
MSP-PODCAST_2437_0167.wav,4.4,3.6,5.0
MSP-PODCAST_5474_0233.wav,4.4,3.0,5.0
MSP-PODCAST_3813_1984.wav,4.4,2.8,4.6
MSP-PODCAST_1669_0204.wav,4.8,4.4,4.8
MSP-PODCAST_0437_0194.wav,4.8,3.2,3.4
MSP-PODCAST_2372_0072.wav,5.6,2.8,5.2
MSP-PODCAST_0768_0237.wav,3.6,3.2,4.4
MSP-PODCAST_5422_0855.wav,3.2,2.4,4.0
MSP-PODCAST_5306_0272.wav,5.4,3.0,5.0
MSP-PODCAST_6520_0022.wav,4.8,2.8,4.2
MSP-PODCAST_0563_0221.wav,3.3,2.6,4.9
MSP-PODCAST_2422_0397.wav,2.4,3.2,2.4
MSP-PODCAST_0622_0317.wav,4.0,3.0,4.2
MSP-PODCAST_6143_0469.wav,4.6,2.8,5.4
MSP-PODCAST_2237_1250.wav,5.6,3.0,5.4
MSP-PODCAST_5206_0026_0001.wav,4.4,2.8,2.8
MSP-PODCAST_2444_0026.wav,3.8,4.6,3.4
MSP-PODCAST_3001_0606.wav,4.2,3.8,4.0
MSP-PODCAST_0616_0079.wav,4.8,2.8,3.6
MSP-PODCAST_1750_0262.wav,4.8,3.6,4.8
MSP-PODCAST_3013_0044.wav,4.0,3.0,3.8
MSP-PODCAST_0625_0289.wav,5.545455,2.181818,5.454545
MSP-PODCAST_1908_0238.wav,5.8,4.8,5.0
MSP-PODCAST_2313_0184.wav,2.0,3.0,1.0
MSP-PODCAST_1662_0201_0015.wav,5.0,3.8,5.0
MSP-PODCAST_3007_0527.wav,1.4,3.4,1.6
MSP-PODCAST_6063_0340_0001.wav,4.0,3.4,3.4
MSP-PODCAST_5308_0472.wav,4.2,3.2,3.2
MSP-PODCAST_2329_1353.wav,3.0,4.0,1.0
MSP-PODCAST_2426_0062.wav,4.2,4.2,3.8
MSP-PODCAST_2999_0225.wav,2.8,2.4,2.6
MSP-PODCAST_5707_0049.wav,3.0,3.8,3.2
MSP-PODCAST_3019_0558.wav,4.6,3.2,4.0
MSP-PODCAST_0251_0887.wav,5.1,3.4,5.2
MSP-PODCAST_1668_0106_0027.wav,4.8,2.8,4.0
MSP-PODCAST_2056_0075.wav,4.555556,4.111111,4.555556
MSP-PODCAST_2983_0192.wav,3.0,4.4,4.0
MSP-PODCAST_6448_0501.wav,3.6,3.4,3.8
MSP-PODCAST_1650_0047_0020.wav,5.4,4.0,5.2
MSP-PODCAST_0735_0142_0002.wav,4.8,4.0,4.8
MSP-PODCAST_2435_0135.wav,3.0,3.4,3.4
MSP-PODCAST_3052_0252.wav,3.8,2.8,4.4
MSP-PODCAST_0290_0835.wav,4.0,3.6,3.8
MSP-PODCAST_0160_0556.wav,5.2,3.0,5.2
MSP-PODCAST_4158_0105_0002.wav,2.6,2.8,3.6
MSP-PODCAST_1767_0630.wav,5.75,4.375,5.75
MSP-PODCAST_6814_0728.wav,5.2,3.2,4.8
MSP-PODCAST_1765_0211.wav,4.0,4.2,4.6
MSP-PODCAST_0913_2258.wav,5.4,3.8,5.4
MSP-PODCAST_1666_0107_0001.wav,4.2,4.0,3.8
MSP-PODCAST_1526_0013_0035.wav,4.2,3.8,4.0
MSP-PODCAST_5253_0471.wav,3.6,3.2,2.8
MSP-PODCAST_2953_0196.wav,4.0,3.4,4.8
MSP-PODCAST_2409_0179.wav,3.0,4.0,1.0
MSP-PODCAST_2346_0442.wav,2.0,4.0,1.0
MSP-PODCAST_2350_0143.wav,4.8,3.0,5.0
MSP-PODCAST_4643_0042_0001.wav,4.8,3.0,4.4
MSP-PODCAST_2351_0575.wav,3.0,4.0,1.0
MSP-PODCAST_1669_0049.wav,6.0,3.090909,5.090909
MSP-PODCAST_0857_0298_0001.wav,4.4,3.0,4.0
MSP-PODCAST_4187_0073.wav,4.6,3.8,4.2
MSP-PODCAST_2934_0149.wav,5.2,3.4,5.0
MSP-PODCAST_1940_0421.wav,3.4,3.6,4.2
MSP-PODCAST_2217_0026.wav,4.428571,5.0,4.285714
MSP-PODCAST_1768_0540.wav,4.833333,4.333333,4.666667
MSP-PODCAST_5259_0578.wav,3.4,1.8,2.2
MSP-PODCAST_1609_0037_0020.wav,5.4,4.2,5.0
MSP-PODCAST_1417_0016.wav,3.8,3.0,3.4
MSP-PODCAST_2402_0221.wav,2.6,3.8,2.0
MSP-PODCAST_2391_0005.wav,2.333333,3.333333,1.5
MSP-PODCAST_3748_0084.wav,4.0,2.8,4.4
MSP-PODCAST_2379_0029.wav,3.333333,3.0,1.5
MSP-PODCAST_1655_0233_0045.wav,3.6,2.2,4.2
MSP-PODCAST_2440_0005.wav,5.0,4.8,5.4
MSP-PODCAST_0420_0110.wav,5.2,3.6,5.4
MSP-PODCAST_2450_0230.wav,3.4,3.4,3.4
MSP-PODCAST_2057_0339.wav,2.6,3.6,2.6
MSP-PODCAST_0762_0395.wav,4.6,3.0,4.4
MSP-PODCAST_2435_0158.wav,4.4,4.8,4.8
MSP-PODCAST_1588_0011_0003.wav,3.8,4.0,4.0
MSP-PODCAST_6803_0594.wav,5.4,2.6,5.0
MSP-PODCAST_0256_0033.wav,4.166667,3.333333,3.333333
MSP-PODCAST_0251_0890.wav,6.666667,2.833333,6.0
MSP-PODCAST_1613_0024_0008.wav,4.2,3.4,4.2
MSP-PODCAST_2659_0488.wav,4.8,3.6,5.0
MSP-PODCAST_2450_0239.wav,2.6,4.2,4.0
MSP-PODCAST_5273_0733.wav,4.2,3.6,3.0
MSP-PODCAST_6144_0771.wav,3.8,2.4,5.0
MSP-PODCAST_5903_2479.wav,4.2,2.8,4.2
MSP-PODCAST_0910_0035.wav,4.4,3.8,3.4
MSP-PODCAST_0650_0086.wav,3.8,3.0,2.4
MSP-PODCAST_0735_0049_0001.wav,6.2,3.6,5.4
MSP-PODCAST_2530_0944.wav,3.8,3.0,4.4
MSP-PODCAST_2039_0247.wav,4.5,4.333333,4.666667
MSP-PODCAST_6645_0063.wav,4.4,2.2,5.0
MSP-PODCAST_2358_0079.wav,6.0,3.6,3.2
MSP-PODCAST_1908_1938.wav,4.0,3.8,4.6
MSP-PODCAST_0802_0082.wav,2.8,2.8,3.0
MSP-PODCAST_1962_0305.wav,4.6,3.8,3.8
MSP-PODCAST_5624_0185.wav,5.4,2.6,4.2
MSP-PODCAST_2393_0298.wav,2.0,3.0,2.0
MSP-PODCAST_6651_0120.wav,3.8,2.8,3.8
MSP-PODCAST_3004_0506.wav,2.2,2.6,2.0
MSP-PODCAST_2991_0569.wav,3.8,2.4,3.0
MSP-PODCAST_6216_1617.wav,4.6,2.8,4.4
MSP-PODCAST_2427_0116.wav,4.0,3.4,3.6
MSP-PODCAST_0475_0444.wav,5.0,3.2,3.8
MSP-PODCAST_6089_0101.wav,4.0,2.6,3.6
MSP-PODCAST_1219_0166.wav,5.4,3.2,5.6
MSP-PODCAST_2351_0223.wav,3.0,3.0,3.0
MSP-PODCAST_0828_0016.wav,3.8,2.4,2.4
MSP-PODCAST_0866_0339.wav,6.2,3.2,6.2
MSP-PODCAST_0732_0492_0001.wav,4.4,2.0,4.2
MSP-PODCAST_1626_0008_0027.wav,4.2,2.8,4.2
MSP-PODCAST_2056_0426.wav,4.8,3.6,4.6
MSP-PODCAST_6224_0527.wav,5.8,3.2,5.2
MSP-PODCAST_1648_0038_0013.wav,3.6,3.2,4.8
MSP-PODCAST_5955_0027.wav,4.6,3.4,5.0
MSP-PODCAST_2346_0535.wav,3.0,3.0,2.0
MSP-PODCAST_2352_0346.wav,3.0,3.0,3.0
MSP-PODCAST_0762_0133.wav,3.4,3.0,3.8
MSP-PODCAST_0055_0058.wav,5.0,5.6,5.2
MSP-PODCAST_5704_0058.wav,2.8,2.4,2.8
MSP-PODCAST_0862_0048_0003.wav,4.0,3.2,4.4
MSP-PODCAST_1691_0025_0004.wav,5.0,4.8,5.0
MSP-PODCAST_2394_0306.wav,3.0,4.0,1.0
MSP-PODCAST_1648_0056.wav,3.0,2.7,4.1
MSP-PODCAST_1656_0064_0065.wav,5.2,4.0,5.0
MSP-PODCAST_2351_0767.wav,3.166667,4.0,1.5
MSP-PODCAST_5762_0345.wav,3.4,3.0,4.8
MSP-PODCAST_0865_0414.wav,4.8,2.6,4.6
MSP-PODCAST_5699_0771.wav,4.8,3.4,3.2
MSP-PODCAST_1649_0106_0004.wav,5.2,3.2,5.0
MSP-PODCAST_1668_0067_0025.wav,4.6,2.4,4.4
MSP-PODCAST_1754_0135.wav,5.0,5.0,5.8
MSP-PODCAST_0227_0108.wav,4.0,3.0,4.2
MSP-PODCAST_1669_0097_0035.wav,3.6,4.0,3.4
MSP-PODCAST_1957_0208.wav,3.8,3.8,4.2
MSP-PODCAST_4088_0223_0001.wav,5.0,4.2,4.0
MSP-PODCAST_5580_0877.wav,4.8,2.6,4.4
MSP-PODCAST_0752_0294.wav,3.6,3.4,4.2
MSP-PODCAST_3222_0443.wav,3.0,2.6,4.0
MSP-PODCAST_2344_0033.wav,4.8,3.0,5.2
MSP-PODCAST_3024_0519.wav,3.0,3.0,3.8
MSP-PODCAST_5174_0426.wav,2.8,2.8,3.6
MSP-PODCAST_2346_0371.wav,2.0,4.0,1.0
MSP-PODCAST_3197_0282.wav,2.8,2.8,4.2
MSP-PODCAST_2352_0022.wav,2.0,3.0,2.0
MSP-PODCAST_1650_0033_0006.wav,4.2,3.6,4.4
MSP-PODCAST_2417_0050_0000.wav,3.6,2.8,3.8
MSP-PODCAST_2399_0233.wav,3.0,3.0,1.0
MSP-PODCAST_1651_0060_0058.wav,3.0,2.4,3.2
MSP-PODCAST_0042_0901.wav,4.294118,3.0,4.764706
MSP-PODCAST_2735_0225.wav,3.0,3.6,3.8
MSP-PODCAST_0830_0411_0004.wav,5.545455,3.0,5.363636
MSP-PODCAST_1892_0155.wav,3.6,3.8,3.8
MSP-PODCAST_2409_0124.wav,2.6,3.0,2.6
MSP-PODCAST_1767_0278.wav,4.8,4.4,4.8
MSP-PODCAST_1908_0623.wav,5.0,4.0,4.6
MSP-PODCAST_0023_0386.wav,3.4,3.0,3.4
MSP-PODCAST_2215_0701.wav,5.4,4.4,4.6
MSP-PODCAST_2336_0855.wav,3.0,4.0,2.0
MSP-PODCAST_2408_0208.wav,2.6,3.6,2.6
MSP-PODCAST_2928_0127.wav,2.8,3.0,4.2
MSP-PODCAST_2350_0261.wav,2.0,4.0,1.0
MSP-PODCAST_6008_0134.wav,5.2,2.6,3.0
MSP-PODCAST_2408_0067.wav,2.833333,3.166667,2.333333
MSP-PODCAST_2103_0649.wav,4.2,4.4,4.6
MSP-PODCAST_1668_0118_0092.wav,4.2,3.4,4.6
MSP-PODCAST_2351_0236.wav,3.0,3.0,2.0
MSP-PODCAST_1908_0374.wav,4.0,3.8,4.6
MSP-PODCAST_2402_0091.wav,2.833333,3.333333,1.666667
MSP-PODCAST_2218_0109.wav,5.2,4.0,4.8
MSP-PODCAST_0746_0213.wav,3.5,2.333333,4.166667
MSP-PODCAST_1133_0026_0012.wav,3.4,2.4,3.4
MSP-PODCAST_2412_0312.wav,2.333333,3.166667,2.333333
MSP-PODCAST_2236_0507.wav,4.6,3.8,4.2
MSP-PODCAST_1770_0445.wav,4.6,4.0,5.2
MSP-PODCAST_6470_0454.wav,5.0,3.0,3.8
MSP-PODCAST_6452_0292.wav,4.4,3.0,3.8
MSP-PODCAST_0891_0195.wav,4.2,3.2,5.0
MSP-PODCAST_2235_0026.wav,4.6,4.6,5.2
MSP-PODCAST_1650_0041_0039.wav,4.0,2.4,4.4
MSP-PODCAST_2400_0002.wav,3.333333,4.166667,1.666667
MSP-PODCAST_0486_0232.wav,3.2,3.0,4.4
MSP-PODCAST_2346_0752.wav,3.0,4.0,3.0
MSP-PODCAST_2990_0488.wav,3.0,3.4,3.6
MSP-PODCAST_6016_0783.wav,4.4,2.8,3.2
MSP-PODCAST_4176_0054_0010.wav,4.0,2.8,4.2
MSP-PODCAST_3179_0516.wav,3.2,2.8,3.2
MSP-PODCAST_1609_0020_0006.wav,5.4,4.0,4.4
MSP-PODCAST_1754_0312.wav,4.4,3.6,4.4
MSP-PODCAST_2232_0230.wav,3.8,4.6,4.0
MSP-PODCAST_0553_0251.wav,2.909091,2.545455,4.272727
MSP-PODCAST_4141_0066_0006.wav,5.0,3.0,4.6
MSP-PODCAST_2223_0336.wav,4.857143,4.571429,4.571429
MSP-PODCAST_1751_0100.wav,4.4,3.8,5.0
MSP-PODCAST_2983_0362.wav,3.0,2.8,3.2
MSP-PODCAST_2998_0387.wav,3.6,2.6,4.2
MSP-PODCAST_2286_0414.wav,4.0,4.2,5.0
MSP-PODCAST_1665_0119_0010.wav,4.8,2.2,4.4
MSP-PODCAST_2918_0320.wav,4.8,4.0,4.0
MSP-PODCAST_1754_0475.wav,5.0,2.6,5.4
MSP-PODCAST_0792_0698.wav,5.416667,2.333333,5.333333
MSP-PODCAST_3528_0141_0003.wav,3.2,3.6,3.4
MSP-PODCAST_1543_0020_0008.wav,4.8,5.2,5.0
MSP-PODCAST_2351_0780.wav,2.333333,3.166667,3.166667
MSP-PODCAST_2210_0007.wav,4.4,3.4,5.2
MSP-PODCAST_1671_0114_0025.wav,6.2,3.6,6.0
MSP-PODCAST_1354_0040_0050.wav,4.8,4.0,4.2
MSP-PODCAST_0642_0180.wav,2.25,2.875,2.25
MSP-PODCAST_2408_0254.wav,2.4,3.4,2.0
MSP-PODCAST_0889_0063_0004.wav,4.6,3.4,3.2
MSP-PODCAST_0380_0193.wav,5.0,2.2,5.6
MSP-PODCAST_0645_0396.wav,5.6,3.2,5.4
MSP-PODCAST_6151_0830.wav,5.8,3.2,4.4
MSP-PODCAST_2319_0607.wav,2.0,4.0,3.0
MSP-PODCAST_1768_0139.wav,4.6,4.7,4.7
MSP-PODCAST_2348_0365.wav,2.0,4.0,2.0
MSP-PODCAST_0905_0271.wav,4.8,4.4,4.2
MSP-PODCAST_0756_0246.wav,4.8,3.8,4.6
MSP-PODCAST_1412_0017_0005.wav,4.2,4.0,3.8
MSP-PODCAST_1391_0025_0060.wav,5.4,4.6,4.4
MSP-PODCAST_0210_0251.wav,4.5,3.0,4.666667
MSP-PODCAST_3752_0081.wav,3.8,3.0,3.0
MSP-PODCAST_1600_0156_0023.wav,3.6,3.4,4.6
MSP-PODCAST_1658_0040_0003.wav,4.818182,2.909091,4.363636
MSP-PODCAST_2408_0243.wav,2.833333,3.333333,2.0
MSP-PODCAST_2403_0623.wav,2.8,3.4,2.4
MSP-PODCAST_0908_0100.wav,5.75,2.416667,5.083333
MSP-PODCAST_2401_0010.wav,2.833333,4.333333,1.166667
MSP-PODCAST_2430_0093.wav,2.8,3.8,3.0
MSP-PODCAST_0916_0129.wav,5.0,4.2,5.0
MSP-PODCAST_2435_0102.wav,3.8,4.4,4.2
MSP-PODCAST_0040_0207.wav,2.727273,2.636364,3.727273
MSP-PODCAST_2277_1439.wav,5.6,4.4,5.2
MSP-PODCAST_6143_1178.wav,3.4,3.0,3.4
MSP-PODCAST_0663_0941.wav,5.2,2.6,5.2
MSP-PODCAST_2446_0039.wav,3.6,3.6,4.2
MSP-PODCAST_2352_0920.wav,3.0,4.0,3.0
MSP-PODCAST_0970_0233.wav,5.8,3.4,3.6
MSP-PODCAST_1754_0071.wav,3.6,3.2,4.0
MSP-PODCAST_1656_0058_0093.wav,3.0,3.4,3.8
MSP-PODCAST_1651_0062_0009.wav,5.0,3.6,4.8
MSP-PODCAST_1755_0434.wav,4.6,4.2,4.6
MSP-PODCAST_1769_0141.wav,5.4,5.0,4.8
MSP-PODCAST_0891_0168_0001.wav,4.4,3.4,4.6
MSP-PODCAST_2409_0312.wav,2.166667,3.333333,2.333333
MSP-PODCAST_2442_0184.wav,5.2,4.6,5.2
MSP-PODCAST_2350_0954.wav,2.0,4.0,2.0
MSP-PODCAST_6081_0014.wav,3.4,2.8,4.4
MSP-PODCAST_2346_0744.wav,3.0,4.0,3.0
MSP-PODCAST_0343_0635.wav,3.333333,2.222222,3.111111
MSP-PODCAST_2403_0087.wav,2.333333,3.666667,2.833333
MSP-PODCAST_0856_0485.wav,5.571429,3.714286,5.142857
MSP-PODCAST_5332_1219.wav,5.0,3.6,4.4
MSP-PODCAST_0504_0111_0005.wav,4.4,2.8,4.8
MSP-PODCAST_1668_0073_0012.wav,4.6,2.6,4.0
MSP-PODCAST_6224_0634.wav,4.6,3.2,4.4
MSP-PODCAST_2334_0044.wav,3.0,3.0,2.0
MSP-PODCAST_1655_0140_0025.wav,4.8,4.2,5.4
MSP-PODCAST_1650_0039_0012.wav,5.4,2.8,5.2
MSP-PODCAST_2939_0365.wav,5.0,3.4,5.4
MSP-PODCAST_1908_1886.wav,4.4,4.8,5.0
MSP-PODCAST_0163_0106.wav,5.4,3.2,5.4
MSP-PODCAST_2408_0122.wav,2.6,3.2,2.0
MSP-PODCAST_2056_0177.wav,5.2,4.8,5.2
MSP-PODCAST_2057_0166.wav,4.0,4.0,4.6
